Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1972-07-11 00:00:00-04:00,1.2508834600448608,1.2508834600448608,1.2508834600448608,1.2508834600448608,0,0.0,0.0
1972-07-12 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-07-13 00:00:00-04:00,1.197540044784546,1.197540044784546,1.197540044784546,1.197540044784546,0,0.0,0.0
1972-07-14 00:00:00-04:00,1.2055408954620361,1.2055408954620361,1.2055408954620361,1.2055408954620361,0,0.0,0.0
1972-07-17 00:00:00-04:00,1.194873571395874,1.194873571395874,1.194873571395874,1.194873571395874,0,0.0,0.0
1972-07-18 00:00:00-04:00,1.2055408954620361,1.2055408954620361,1.2055408954620361,1.2055408954620361,0,0.0,0.0
1972-07-19 00:00:00-04:00,1.2055408954620361,1.2055408954620361,1.2055408954620361,1.2055408954620361,0,0.0,0.0
1972-07-20 00:00:00-04:00,1.1441975831985474,1.1441975831985474,1.1441975831985474,1.1441975831985474,0,0.0,0.0
1972-07-21 00:00:00-04:00,1.1682020425796509,1.1682020425796509,1.1682020425796509,1.1682020425796509,0,0.0,0.0
1972-07-24 00:00:00-04:00,1.1895381212234497,1.1895381212234497,1.1895381212234497,1.1895381212234497,0,0.0,0.0
1972-07-25 00:00:00-04:00,1.1788707971572876,1.1788707971572876,1.1788707971572876,1.1788707971572876,0,0.0,0.0
1972-07-26 00:00:00-04:00,1.1788707971572876,1.1788707971572876,1.1788707971572876,1.1788707971572876,0,0.0,0.0
1972-07-27 00:00:00-04:00,1.176203966140747,1.176203966140747,1.176203966140747,1.176203966140747,0,0.0,0.0
1972-07-28 00:00:00-04:00,1.1815375089645386,1.1815375089645386,1.1815375089645386,1.1815375089645386,0,0.0,0.0
1972-07-31 00:00:00-04:00,1.1788707971572876,1.1788707971572876,1.1788707971572876,1.1788707971572876,0,0.0,0.0
1972-08-01 00:00:00-04:00,1.2082082033157349,1.2082082033157349,1.2082082033157349,1.2082082033157349,0,0.0,0.0
1972-08-02 00:00:00-04:00,1.2855558395385742,1.2855558395385742,1.2855558395385742,1.2855558395385742,0,0.0,0.0
1972-08-03 00:00:00-04:00,1.3068926334381104,1.3068926334381104,1.3068926334381104,1.3068926334381104,0,0.0,0.0
1972-08-04 00:00:00-04:00,1.3095592260360718,1.3095592260360718,1.3095592260360718,1.3095592260360718,0,0.0,0.0
1972-08-07 00:00:00-04:00,1.3068926334381104,1.3068926334381104,1.3068926334381104,1.3068926334381104,0,0.0,0.0
1972-08-08 00:00:00-04:00,1.2882227897644043,1.2882227897644043,1.2882227897644043,1.2882227897644043,0,0.0,0.0
1972-08-09 00:00:00-04:00,1.2882227897644043,1.2882227897644043,1.2882227897644043,1.2882227897644043,0,0.0,0.0
1972-08-10 00:00:00-04:00,1.3255620002746582,1.3255620002746582,1.3255620002746582,1.3255620002746582,0,0.0,0.0
1972-08-11 00:00:00-04:00,1.338898777961731,1.338898777961731,1.338898777961731,1.338898777961731,0,0.0,0.0
1972-08-14 00:00:00-04:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-08-15 00:00:00-04:00,1.3148936033248901,1.3148936033248901,1.3148936033248901,1.3148936033248901,0,0.0,0.0
1972-08-16 00:00:00-04:00,1.3068926334381104,1.3068926334381104,1.3068926334381104,1.3068926334381104,0,0.0,0.0
1972-08-17 00:00:00-04:00,1.280220627784729,1.280220627784729,1.280220627784729,1.280220627784729,0,0.0,0.0
1972-08-18 00:00:00-04:00,1.2855558395385742,1.2855558395385742,1.2855558395385742,1.2855558395385742,0,0.0,0.0
1972-08-21 00:00:00-04:00,1.280220627784729,1.280220627784729,1.280220627784729,1.280220627784729,0,0.0,0.0
1972-08-22 00:00:00-04:00,1.2615516185760498,1.2615516185760498,1.2615516185760498,1.2615516185760498,0,0.0,0.0
1972-08-23 00:00:00-04:00,1.234879732131958,1.234879732131958,1.234879732131958,1.234879732131958,0,0.0,0.0
1972-08-24 00:00:00-04:00,1.2295454740524292,1.2295454740524292,1.2295454740524292,1.2295454740524292,0,0.0,0.0
1972-08-25 00:00:00-04:00,1.2295454740524292,1.2295454740524292,1.2295454740524292,1.2295454740524292,0,0.0,0.0
1972-08-28 00:00:00-04:00,1.2295454740524292,1.2295454740524292,1.2295454740524292,1.2295454740524292,0,0.0,0.0
1972-08-29 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-08-30 00:00:00-04:00,1.280220627784729,1.280220627784729,1.280220627784729,1.280220627784729,0,0.0,0.0
1972-08-31 00:00:00-04:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,0,0.0,0.0
1972-09-01 00:00:00-04:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1972-09-05 00:00:00-04:00,1.2988919019699097,1.2988919019699097,1.2988919019699097,1.2988919019699097,0,0.0,0.0
1972-09-06 00:00:00-04:00,1.256217360496521,1.256217360496521,1.256217360496521,1.256217360496521,0,0.0,0.0
1972-09-07 00:00:00-04:00,1.2588844299316406,1.2588844299316406,1.2588844299316406,1.2588844299316406,0,0.0,0.0
1972-09-08 00:00:00-04:00,1.2322129011154175,1.2322129011154175,1.2322129011154175,1.2322129011154175,0,0.0,0.0
1972-09-11 00:00:00-04:00,1.197540044784546,1.197540044784546,1.197540044784546,1.197540044784546,0,0.0,0.0
1972-09-12 00:00:00-04:00,1.1682020425796509,1.1682020425796509,1.1682020425796509,1.1682020425796509,0,0.0,0.0
1972-09-13 00:00:00-04:00,1.194873571395874,1.194873571395874,1.194873571395874,1.194873571395874,0,0.0,0.0
1972-09-14 00:00:00-04:00,1.2055408954620361,1.2055408954620361,1.2055408954620361,1.2055408954620361,0,0.0,0.0
1972-09-15 00:00:00-04:00,1.2082082033157349,1.2082082033157349,1.2082082033157349,1.2082082033157349,0,0.0,0.0
1972-09-18 00:00:00-04:00,1.2242109775543213,1.2242109775543213,1.2242109775543213,1.2242109775543213,0,0.0,0.0
1972-09-19 00:00:00-04:00,1.234879732131958,1.234879732131958,1.234879732131958,1.234879732131958,0,0.0,0.0
1972-09-20 00:00:00-04:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,0,0.0,0.0
1972-09-21 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-09-22 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-09-25 00:00:00-04:00,1.234879732131958,1.234879732131958,1.234879732131958,1.234879732131958,0,0.0,0.0
1972-09-26 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-09-27 00:00:00-04:00,1.3255620002746582,1.3255620002746582,1.3255620002746582,1.3255620002746582,0,0.0,0.0
1972-09-28 00:00:00-04:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-09-29 00:00:00-04:00,1.3148936033248901,1.3148936033248901,1.3148936033248901,1.3148936033248901,0,0.0,0.0
1972-10-02 00:00:00-04:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1972-10-03 00:00:00-04:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-10-04 00:00:00-04:00,1.3148936033248901,1.3148936033248901,1.3148936033248901,1.3148936033248901,0,0.0,0.0
1972-10-05 00:00:00-04:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,0,0.0,0.0
1972-10-06 00:00:00-04:00,1.269553303718567,1.269553303718567,1.269553303718567,1.269553303718567,0,0.0,0.0
1972-10-09 00:00:00-04:00,1.2935569286346436,1.2935569286346436,1.2935569286346436,1.2935569286346436,0,0.0,0.0
1972-10-10 00:00:00-04:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,0,0.0,0.0
1972-10-11 00:00:00-04:00,1.2322129011154175,1.2322129011154175,1.2322129011154175,1.2322129011154175,0,0.0,0.0
1972-10-12 00:00:00-04:00,1.2295454740524292,1.2295454740524292,1.2295454740524292,1.2295454740524292,0,0.0,0.0
1972-10-13 00:00:00-04:00,1.2162097692489624,1.2162097692489624,1.2162097692489624,1.2162097692489624,0,0.0,0.0
1972-10-16 00:00:00-04:00,1.2055408954620361,1.2055408954620361,1.2055408954620361,1.2055408954620361,0,0.0,0.0
1972-10-17 00:00:00-04:00,1.237546443939209,1.237546443939209,1.237546443939209,1.237546443939209,0,0.0,0.0
1972-10-18 00:00:00-04:00,1.2855558395385742,1.2855558395385742,1.2855558395385742,1.2855558395385742,0,0.0,0.0
1972-10-19 00:00:00-04:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,0,0.0,0.0
1972-10-20 00:00:00-04:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1972-10-23 00:00:00-04:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-10-24 00:00:00-04:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,0,0.0,0.0
1972-10-25 00:00:00-04:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,0,0.0,0.0
1972-10-26 00:00:00-04:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,0,0.0,0.0
1972-10-27 00:00:00-04:00,1.3095592260360718,1.3095592260360718,1.3095592260360718,1.3095592260360718,0,0.0,0.0
1972-10-30 00:00:00-05:00,1.3148936033248901,1.3148936033248901,1.3148936033248901,1.3148936033248901,0,0.0,0.0
1972-10-31 00:00:00-05:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,0,0.0,0.0
1972-11-01 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-11-02 00:00:00-05:00,1.2988919019699097,1.2988919019699097,1.2988919019699097,1.2988919019699097,0,0.0,0.0
1972-11-03 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-11-06 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-11-08 00:00:00-05:00,1.362902045249939,1.362902045249939,1.362902045249939,1.362902045249939,0,0.0,0.0
1972-11-09 00:00:00-05:00,1.360235333442688,1.360235333442688,1.360235333442688,1.360235333442688,0,0.0,0.0
1972-11-10 00:00:00-05:00,1.362902045249939,1.362902045249939,1.362902045249939,1.362902045249939,0,0.0,0.0
1972-11-13 00:00:00-05:00,1.3869056701660156,1.3869056701660156,1.3869056701660156,1.3869056701660156,0,0.0,0.0
1972-11-14 00:00:00-05:00,1.3869056701660156,1.3869056701660156,1.3869056701660156,1.3869056701660156,0,0.0,0.0
1972-11-15 00:00:00-05:00,1.360235333442688,1.360235333442688,1.360235333442688,1.360235333442688,0,0.0,0.0
1972-11-16 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-11-17 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1972-11-20 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-11-21 00:00:00-05:00,1.3095592260360718,1.3095592260360718,1.3095592260360718,1.3095592260360718,0,0.0,0.0
1972-11-22 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1972-11-24 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,0,0.0,0.0
1972-11-27 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-11-28 00:00:00-05:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,0,0.0,0.0
1972-11-29 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-11-30 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,0,0.0,0.0
1972-12-01 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-12-04 00:00:00-05:00,1.362902045249939,1.362902045249939,1.362902045249939,1.362902045249939,0,0.0,0.0
1972-12-05 00:00:00-05:00,1.3682364225387573,1.3682364225387573,1.3682364225387573,1.3682364225387573,0,0.0,0.0
1972-12-06 00:00:00-05:00,1.362902045249939,1.362902045249939,1.362902045249939,1.362902045249939,0,0.0,0.0
1972-12-07 00:00:00-05:00,1.362902045249939,1.362902045249939,1.362902045249939,1.362902045249939,0,0.0,0.0
1972-12-08 00:00:00-05:00,1.35490083694458,1.35490083694458,1.35490083694458,1.35490083694458,0,0.0,0.0
1972-12-11 00:00:00-05:00,1.3495666980743408,1.3495666980743408,1.3495666980743408,1.3495666980743408,0,0.0,0.0
1972-12-12 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,0,0.0,0.0
1972-12-13 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-12-14 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-12-15 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-12-18 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-12-19 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,0,0.0,0.0
1972-12-20 00:00:00-05:00,1.3522332906723022,1.3522332906723022,1.3522332906723022,1.3522332906723022,0,0.0,0.0
1972-12-21 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-12-22 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1972-12-26 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,0,0.0,0.0
1972-12-27 00:00:00-05:00,1.360235333442688,1.360235333442688,1.360235333442688,1.360235333442688,0,0.0,0.0
1972-12-29 00:00:00-05:00,1.3815715312957764,1.3815715312957764,1.3815715312957764,1.3815715312957764,0,0.0,0.0
1973-01-02 00:00:00-05:00,1.3949072360992432,1.3949072360992432,1.3949072360992432,1.3949072360992432,0,0.0,0.0
1973-01-03 00:00:00-05:00,1.4535843133926392,1.4535843133926392,1.4535843133926392,1.4535843133926392,0,0.0,0.0
1973-01-04 00:00:00-05:00,1.4589197635650635,1.4589197635650635,1.4589197635650635,1.4589197635650635,0,0.0,0.0
1973-01-05 00:00:00-05:00,1.4562518596649168,1.4562518596649168,1.4562518596649168,1.456251859664917,0,0.0,0.0
1973-01-08 00:00:00-05:00,1.445583462715149,1.445583462715149,1.445583462715149,1.445583462715149,0,0.0,0.0
1973-01-09 00:00:00-05:00,1.4349149465560913,1.4349149465560913,1.4349149465560913,1.4349149465560913,0,0.0,0.0
1973-01-10 00:00:00-05:00,1.4189121723175049,1.4189121723175049,1.4189121723175049,1.4189121723175049,0,0.0,0.0
1973-01-11 00:00:00-05:00,1.4402496814727783,1.4402496814727783,1.4402496814727783,1.4402496814727783,0,0.0,0.0
1973-01-12 00:00:00-05:00,1.445583462715149,1.445583462715149,1.445583462715149,1.445583462715149,0,0.0,0.0
1973-01-15 00:00:00-05:00,1.4402496814727783,1.4402496814727783,1.4402496814727783,1.4402496814727783,0,0.0,0.0
1973-01-16 00:00:00-05:00,1.4402496814727783,1.4402496814727783,1.4402496814727783,1.4402496814727783,0,0.0,0.0
1973-01-17 00:00:00-05:00,1.4349149465560913,1.4349149465560913,1.4349149465560913,1.4349149465560913,0,0.0,0.0
1973-01-18 00:00:00-05:00,1.4589197635650635,1.4589197635650635,1.4589197635650635,1.4589197635650635,0,0.0,0.0
1973-01-19 00:00:00-05:00,1.485588550567627,1.485588550567627,1.485588550567627,1.485588550567627,0,0.0,0.0
1973-01-22 00:00:00-05:00,1.4695863723754883,1.4695863723754883,1.4695863723754883,1.4695863723754883,0,0.0,0.0
1973-01-23 00:00:00-05:00,1.4695863723754883,1.4695863723754883,1.4695863723754883,1.4695863723754883,0,0.0,0.0
1973-01-24 00:00:00-05:00,1.4029091596603394,1.4029091596603394,1.4029091596603394,1.4029091596603394,0,0.0,0.0
1973-01-26 00:00:00-05:00,1.3815715312957764,1.3815715312957764,1.3815715312957764,1.3815715312957764,0,0.0,0.0
1973-01-29 00:00:00-05:00,1.346900224685669,1.346900224685669,1.346900224685669,1.346900224685669,0,0.0,0.0
1973-01-30 00:00:00-05:00,1.360235333442688,1.360235333442688,1.360235333442688,1.360235333442688,0,0.0,0.0
1973-01-31 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,0,0.0,0.0
1973-02-01 00:00:00-05:00,1.2962241172790527,1.2962241172790527,1.2962241172790527,1.2962241172790527,0,0.0,0.0
1973-02-02 00:00:00-05:00,1.3068926334381104,1.3068926334381104,1.3068926334381104,1.3068926334381104,0,0.0,0.0
1973-02-05 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1973-02-06 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,0,0.0,0.0
1973-02-07 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,0,0.0,0.0
1973-02-08 00:00:00-05:00,1.338898777961731,1.338898777961731,1.338898777961731,1.338898777961731,0,0.0,0.0
1973-02-09 00:00:00-05:00,1.3655688762664795,1.3655688762664795,1.3655688762664795,1.3655688762664795,0,0.0,0.0
1973-02-12 00:00:00-05:00,1.3655688762664795,1.3655688762664795,1.3655688762664795,1.3655688762664795,0,0.0,0.0
1973-02-13 00:00:00-05:00,1.3762376308441162,1.3762376308441162,1.3762376308441162,1.3762376308441162,0,0.0,0.0
1973-02-14 00:00:00-05:00,1.336230993270874,1.336230993270874,1.336230993270874,1.336230993270874,0,0.0,0.0
1973-02-15 00:00:00-05:00,1.3335639238357544,1.3335639238357544,1.3335639238357544,1.3335639238357544,0,0.0,0.0
1973-02-16 00:00:00-05:00,1.336230993270874,1.336230993270874,1.336230993270874,1.336230993270874,0,0.0,0.0
1973-02-20 00:00:00-05:00,1.3522332906723022,1.3522332906723022,1.3522332906723022,1.3522332906723022,0,0.0,0.0
1973-02-21 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,988022,0.0,0.0
1973-02-22 00:00:00-05:00,1.3122279644012451,1.3122279644012451,1.3122279644012451,1.3122279644012451,925882,0.0,0.0
1973-02-23 00:00:00-05:00,1.234879732131958,1.234879732131958,1.234879732131958,1.234879732131958,1287847,0.0,0.0
1973-02-26 00:00:00-05:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,1151139,0.0,0.0
1973-02-27 00:00:00-05:00,1.2588844299316406,1.2588844299316406,1.2588844299316406,1.2588844299316406,2019542,0.0,0.0
1973-02-28 00:00:00-05:00,1.2935569286346436,1.2935569286346436,1.2935569286346436,1.2935569286346436,1617187,0.0,0.0
1973-03-01 00:00:00-05:00,1.269553303718567,1.269553303718567,1.269553303718567,1.269553303718567,1236581,0.0,0.0
1973-03-02 00:00:00-05:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,4270555,0.0,0.0
1973-03-05 00:00:00-05:00,1.280220627784729,1.280220627784729,1.280220627784729,1.280220627784729,1328237,0.0,0.0
1973-03-06 00:00:00-05:00,1.3015581369400024,1.3015581369400024,1.3015581369400024,1.3015581369400024,1231921,0.0,0.0
1973-03-07 00:00:00-05:00,1.3202286958694458,1.3202286958694458,1.3202286958694458,1.3202286958694458,1432322,0.0,0.0
1973-03-08 00:00:00-05:00,1.3148936033248901,1.3148936033248901,1.3148936033248901,1.3148936033248901,1603206,0.0,0.0
1973-03-09 00:00:00-05:00,1.3228951692581177,1.3228951692581177,1.3228951692581177,1.3228951692581177,1130944,0.0,0.0
1973-03-12 00:00:00-05:00,1.3282300233840942,1.3282300233840942,1.3282300233840942,1.3282300233840942,1264544,0.0,0.0
1973-03-13 00:00:00-05:00,1.3415653705596924,1.3415653705596924,1.3415653705596924,1.3415653705596924,1311149,0.0,0.0
1973-03-14 00:00:00-05:00,1.346900224685669,1.346900224685669,1.346900224685669,1.346900224685669,778301,0.0,0.0
1973-03-15 00:00:00-05:00,1.3495666980743408,1.3495666980743408,1.3495666980743408,1.3495666980743408,699072,0.0,0.0
1973-03-16 00:00:00-05:00,1.338898777961731,1.338898777961731,1.338898777961731,1.338898777961731,686644,0.0,0.0
1973-03-19 00:00:00-05:00,1.3202286958694458,1.3202286958694458,1.3202286958694458,1.3202286958694458,952292,0.0,0.0
1973-03-20 00:00:00-05:00,1.3068926334381104,1.3068926334381104,1.3068926334381104,1.3068926334381104,1584564,0.0,0.0
1973-03-21 00:00:00-05:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,1753895,0.0,0.0
1973-03-22 00:00:00-05:00,1.2242109775543213,1.2242109775543213,1.2242109775543213,1.2242109775543213,1270758,0.0,0.0
1973-03-23 00:00:00-05:00,1.245548129081726,1.245548129081726,1.245548129081726,1.245548129081726,1447856,0.0,0.0
1973-03-26 00:00:00-05:00,1.221543788909912,1.221543788909912,1.221543788909912,1.221543788909912,1843997,0.0,0.0
1973-03-27 00:00:00-05:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,1427661,0.0,0.0
1973-03-28 00:00:00-05:00,1.2615516185760498,1.2615516185760498,1.2615516185760498,1.2615516185760498,1396591,0.0,0.0
1973-03-29 00:00:00-05:00,1.274886965751648,1.274886965751648,1.274886965751648,1.274886965751648,1247456,0.0,0.0
1973-03-30 00:00:00-05:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,705286,0.0,0.0
1973-04-02 00:00:00-05:00,1.1815375089645386,1.1815375089645386,1.1815375089645386,1.1815375089645386,1149586,0.0,0.0
1973-04-03 00:00:00-05:00,1.152198076248169,1.152198076248169,1.152198076248169,1.152198076248169,2022649,0.0,0.0
1973-04-04 00:00:00-05:00,1.0855203866958618,1.0855203866958618,1.0855203866958618,1.0855203866958618,1635829,0.0,0.0
1973-04-05 00:00:00-05:00,1.098856806755066,1.098856806755066,1.098856806755066,1.098856806755066,1997793,0.0,0.0
1973-04-06 00:00:00-05:00,1.1548664569854736,1.1548664569854736,1.1548664569854736,1.1548664569854736,1276972,0.0,0.0
1973-04-09 00:00:00-05:00,1.1815375089645386,1.1815375089645386,1.1815375089645386,1.1815375089645386,907241,0.0,0.0
1973-04-10 00:00:00-05:00,1.2482157945632935,1.2482157945632935,1.2482157945632935,1.2482157945632935,1093660,0.0,0.0
1973-04-11 00:00:00-05:00,1.2188773155212402,1.2188773155212402,1.2188773155212402,1.2188773155212402,1211725,0.0,0.0
1973-04-12 00:00:00-05:00,1.2295454740524292,1.2295454740524292,1.2295454740524292,1.2295454740524292,924329,0.0,0.0
1973-04-13 00:00:00-05:00,1.197540044784546,1.197540044784546,1.197540044784546,1.197540044784546,1297168,0.0,0.0
1973-04-16 00:00:00-05:00,1.1495318412780762,1.1495318412780762,1.1495318412780762,1.1495318412780762,1241242,0.0,0.0
1973-04-17 00:00:00-05:00,1.098856806755066,1.098856806755066,1.098856806755066,1.098856806755066,1446303,0.0,0.0
1973-04-18 00:00:00-05:00,1.141530990600586,1.141530990600586,1.141530990600586,1.141530990600586,1505336,0.0,0.0
1973-04-19 00:00:00-05:00,1.1575332880020142,1.1575332880020142,1.1575332880020142,1.1575332880020142,1331344,0.0,0.0
1973-04-23 00:00:00-05:00,1.1015241146087646,1.1015241146087646,1.1015241146087646,1.1015241146087646,1353093,0.0,0.0
